LAnkle,LAnkle,RAnkle,RAnkle,LElbow,LElbow,RElbow,RElbow,LBigToe,LBigToe,RBigToe,RBigToe,Hand-Left,Hand-Left,Hand-Right,Hand-Right,Nose,Nose,LHip,LHip,RHip,RHip,MidHip,MidHip,LKnee,LKnee,RKnee,RKnee,Neck,Neck,LShoulder,LShoulder,RShoulder,RShoulder,Spine,Spine,LWrist,LWrist,RWrist,RWrist,REye,LEye,LEar,REar,LSmallToe,RSmallToe,RHeel,LHeel
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,,,,,,,,
0.5265423,-0.7622719,0.3474413,-0.736946,0.3558903,0.2044536,0.4651209,0.15122120000000003,0.5062774999999999,-0.8363381999999999,0.3230272,-0.8205621999999999,0.4397328,-0.07723419,0.4448407999999999,-0.19347479999999997,0.3189687,0.6663098000000001,0.3474705,-0.02669179,0.4045848,0.0035140790000000002,0.3776393,0.02836516,0.435935,-0.42083290000000007,0.27480459999999995,-0.3874577,0.39346279999999995,0.5419664000000001,0.27948390000000006,0.43004220000000004,0.4191545,0.3953751,0.403558,0.1120366,0.3955308,-0.0382899,0.44857129999999995,-0.09926647,0,0,0,0,0,0,0,0
0.5612428,-0.7443924,0.28395940000000003,-0.7432919,0.3657916,0.2029714,0.4802019,0.14930090000000001,0.4929714,-0.8264509,0.1996397,-0.8077809,0.27193090000000003,-0.01448658,0.4490467000000001,-0.1957516,0.3278427,0.6657742,0.3563024,-0.0425256,0.423203,-0.007876513,0.38959770000000005,0.01744905,0.39018270000000005,-0.4352491,0.271762,-0.3862213,0.4033587,0.5405253000000001,0.28937979999999996,0.42860109999999996,0.4283444,0.3921426,0.41514809999999996,0.1028687,0.31589190000000006,0.05169404,0.45398249999999996,-0.10059630000000001,0,0,0,0,0,0,0,0
0.4905633,-0.6557010999999999,0.2269534,-0.7677799,0.2674861,0.22214920000000002,0.49724490000000005,0.1418835,0.42864440000000004,-0.6931755,0.139988,-0.8087907,0.22535329999999998,-0.06268803,0.46892159999999994,-0.1958161,0.3402274,0.6606761,0.35813390000000006,-0.02872201,0.4243206,-0.00628463,0.3914847,0.02105751,0.2751172,-0.3798141,0.26675,-0.43864090000000006,0.41507440000000007,0.5347542,0.3010955,0.42283000000000004,0.44098370000000003,0.3833127,0.417609,0.1044992,0.25326950000000004,0.008669316,0.4728840999999999,-0.1083703,0,0,0,0,0,0,0,0
0.5046492,-0.6207453,0.1743761,-0.75274,0.2714553,0.22071679999999996,0.5133428,0.13909860000000002,0.44182089999999996,-0.6579304,0.09201114,-0.7922376999999999,0.2192155,-0.06172549,0.5311918000000001,-0.1610768,0.35131399999999996,0.6576628999999999,0.36050340000000003,-0.02327355,0.4259894,-0.004447652,0.39653790000000005,0.03333204,0.2631671,-0.36636929999999995,0.2727147,-0.4320486,0.4253251,0.5321851,0.3113462,0.42026099999999994,0.4489277,0.37823320000000005,0.4238389,0.11229860000000001,0.24952979999999997,0.008599755,0.5022469,-0.11127260000000001,0,0,0,0,0,0,0,0
0.5100895000000001,-0.6137174,0.193619,-0.7232789000000001,0.2761134,0.2187006,0.5334974,0.13353610000000002,0.4475781,-0.6504459,0.1014376,-0.7763336999999999,0.2109947,-0.06115454,0.5266411,-0.1564211,0.3616199,0.6555191999999999,0.37178340000000004,-0.01053429,0.43381210000000003,-0.00273889,0.4039532,0.03303008,0.2771876,-0.3528188,0.28795170000000003,-0.4228599,0.43774189999999996,0.5296611999999999,0.323763,0.41773699999999997,0.46432929999999994,0.3709367,0.43249390000000004,0.11144269999999999,0.24562870000000003,0.00818561,0.5255835999999999,-0.09723833,0,0,0,0,0,0,0,0
0.6364221,-0.6762539000000001,0.1735847,-0.754317,0.35240879999999997,0.180069,0.5478194000000001,0.1302921,0.6759225,-0.772957,0.08193461,-0.7891153000000001,0.20734960000000002,-0.06674191,0.5533931,-0.1520392,0.3756849,0.6499621999999999,0.3773538,-0.01372837,0.4391233,-0.001372385,0.4115715999999999,0.03040327,0.35034770000000004,-0.4631885,0.2908872,-0.4329409000000001,0.45268230000000004,0.5242095999999999,0.3387035,0.4122854,0.4729657,0.3658889,0.4419532,0.10810689999999999,0.2579375,-0.02151956,0.5433739000000001,-0.09377605,0,0,0,0,0,0,0,0
0.6316876,-0.6485295999999999,0.2214018,-0.7697826,0.35808579999999995,0.11258010000000002,0.5573081,0.1268635,0.5649635999999999,-0.6844302,0.1379163,-0.8081451,0.20869989999999997,-0.06600869,0.5652202,-0.1546203,0.39854090000000003,0.6017859999999999,0.4239945,-0.06695160000000001,0.48586579999999996,-0.03221938,0.45630329999999997,-0.009079829000000001,0.34656529999999997,-0.4346566,0.2968593,-0.4414456,0.47131530000000005,0.43373370000000006,0.3573364,0.32180949999999997,0.48144750000000003,0.36234120000000003,0.4837119000000001,0.05950098,0.2562579,-0.03011103,0.5623279,-0.09554534,0,0,0,0,0,0,0,0
0.6474319000000001,-0.6394024,0.24039270000000001,-0.7658594,0.3632052,0.1095851,0.5691331999999999,0.1252886,0.5807380999999999,-0.6753021,0.1581948,-0.8143819999999999,0.2077308,-0.08191169999999999,0.5904585,-0.1506391,0.4018638,0.6008061,0.431989,-0.06872436,0.49187359999999997,-0.03216781,0.4623732,-0.007241391999999999,0.3443118,-0.4510709,0.30563809999999997,-0.4533781,0.4764906,0.43111930000000004,0.3625116,0.31919509999999995,0.48843450000000005,0.35887859999999994,0.48943000000000003,0.06055331,0.2573451,-0.04979254,0.5750026999999999,-0.09102509,0,0,0,0,0,0,0,0
0.6520833,-0.6371878000000001,0.2968032,-0.7697997,0.3735097,0.1121362,0.5753301,0.12480839999999999,0.5850960999999999,-0.6730491,0.21338020000000002,-0.8237875,0.23502129999999996,-0.0885874,0.5964090999999999,-0.151349,0.41309309999999994,0.6024285,0.44146320000000006,-0.06928776,0.4979559,-0.03114853,0.47108990000000006,-0.009407779,0.3496174,-0.4479727,0.31051209999999996,-0.45336750000000003,0.4862094,0.43415929999999997,0.37223049999999996,0.32223520000000005,0.49727730000000003,0.359649,0.49841140000000006,0.05922643,0.2877156,-0.0618173,0.5897564000000001,-0.08179381,0,0,0,0,0,0,0,0
0.6976591999999999,-0.6241287,0.4261558,-0.6738864,0.3935393,0.2048756,0.5815423000000001,0.12795109999999998,0.6314833000000001,-0.6597545,0.3444406,-0.7425919,0.2882805,-0.08178554,0.6013621,-0.15078160000000002,0.4321638,0.6528801,0.44127700000000003,-0.02547034,0.5001601999999999,-0.0074270809999999994,0.4730333,0.01880639,0.39075709999999997,-0.44253770000000003,0.4493177,-0.35743359999999996,0.506302,0.5273502,0.3923231,0.415426,0.5090532,0.36469409999999997,0.5034025,0.1029552,0.3568059,-0.04049091,0.5950464,-0.08995163,0,0,0,0,0,0,0,0
0.7389866,-0.6245717,0.36738059999999995,-0.6978344,0.3945212,0.2052275,0.5899998000000001,0.1350791,0.6736310000000001,-0.6601233,0.302025,-0.733386,0.3579883,-0.1196758,0.603912,-0.1544245,0.4342210999999999,0.6539018,0.4394971,-0.02851388,0.5009733000000001,-0.006715994,0.4729343,0.0188615,0.4321626,-0.44310879999999997,0.410624,-0.3467008,0.5072840999999999,0.5276808000000001,0.3933052,0.4157566,0.5181189,0.3710353,0.5031113,0.1021972,0.38335820000000004,-0.04519363,0.5977832,-0.0956257,0,0,0,0,0,0,0,0
0.7636515,-0.6359503000000001,0.4240276,-0.7588866,0.39831609999999995,0.2062473,0.5994067,0.1392255,0.6990890000000001,-0.6714217,0.3594651,-0.794358,0.3810725,-0.1295991,0.6053056,-0.1676501,0.4408723,0.656783,0.44407979999999997,-0.03471164,0.5084145999999999,-0.0054073640000000004,0.4784685,0.01787587,0.45288149999999994,-0.4621125,0.4673004,-0.40751370000000003,0.5110782,0.528838,0.3970993,0.4169138,0.5279229,0.3746974,0.5079954000000001,0.09974299,0.41541409999999995,-0.04462278,0.6002215999999999,-0.09708096,0,0,0,0,0,0,0,0
0.7313479,-0.6013596999999999,0.4969258,-0.7566823,0.41161220000000004,0.2120134,0.6043284999999999,0.14277720000000002,0.6666852,-0.6369753,0.43838990000000005,-0.8355351000000001,0.4324332,-0.09602872,0.6067243,-0.16562620000000003,0.4563177,0.6638035,0.44457890000000005,-0.02735063,0.5180069,-0.0013391429999999999,0.48412730000000004,0.02366456,0.45011450000000003,-0.3797472,0.4785317,-0.402857,0.5243734,0.5347423000000001,0.4103945,0.4228181,0.5396554,0.3800617,0.5137779,0.10373010000000002,0.4313148,-0.03935352,0.6002063,-0.10757080000000001,0,0,0,0,0,0,0,0
0.7649108,-0.6648403,0.5412522,-0.7539283,0.4278267,0.21881520000000002,0.6056929,0.1473936,0.7574307,-0.7594320999999999,0.4713562,-0.8245146999999999,0.44434120000000005,-0.05342282,0.5969232,-0.11433319999999998,0.46816040000000003,0.6691518,0.4601512,-0.03593615,0.5283666,-0.005523913,0.4970844,0.01842788,0.5016560999999999,-0.5217952,0.5261458999999999,-0.4000709,0.5405871999999999,0.5416880000000001,0.42660829999999994,0.42976369999999997,0.5501839,0.3868862,0.5277022,0.1009911,0.4528996,-0.00034329300000000005,0.5890834,-0.03469323,0,0,0,0,0,0,0,0
0.7056786999999999,-0.6583413,0.5859038000000001,-0.7569406,0.4344181,0.2232234,0.6091691999999999,0.15044870000000002,0.731276,-0.755953,0.5249312,-0.8252636999999999,0.5197201,-0.0008998923,0.5317518,-0.1545081,0.4743209,0.6733347,0.46545909999999996,-0.03603189,0.5348989000000001,-0.0123044,0.5029656,0.01560535,0.4701639,-0.3884419,0.5280355,-0.4063187,0.5471786,0.5460754,0.4331997,0.43415119999999996,0.5566226,0.3892224,0.5339017,0.09982708,0.5282789000000001,0.05218229,0.557349,-0.07913794,0,0,0,0,0,0,0,0
0.6577390000000001,-0.6790244000000001,0.6330687,-0.7529607,0.43625340000000007,0.22607950000000002,0.6078793,0.1531126,0.5972363,-0.7544444,0.5511494,-0.8215844999999999,0.5158706000000001,-0.0006478466000000001,0.5348169,-0.1555427,0.47656270000000006,0.6766915,0.47653190000000006,-0.02701861,0.5409746,-0.01112202,0.5106875,0.02001432,0.4673725,-0.3763028,0.529335,-0.4259590999999999,0.5490130999999999,0.5490708000000001,0.43503420000000004,0.43714659999999994,0.5589018,0.3932007,0.5407837,0.1038485,0.5244287,0.05242988,0.5529546999999999,-0.07766310000000001,0,0,0,0,0,0,0,0
0.5455269,-0.7355008000000001,0.6314486999999999,-0.7525837,0.43536030000000003,0.22991129999999999,0.5967363,0.1561171,0.5130496,-0.8287144000000001,0.5568895,-0.8219711,0.49031670000000005,0.01278403,0.5348632,-0.151922,0.4753007000000001,0.6808314999999999,0.47221320000000006,-0.02367317,0.5383518,-0.01371566,0.5082101,0.02038253,0.45269609999999993,-0.39009940000000004,0.5463391,-0.4761884,0.5481191999999999,0.553038,0.43414030000000003,0.4411138,0.5577699,0.3971369,0.5393403,0.10500730000000001,0.49887349999999997,0.06585297,0.5420271,-0.07229543,0,0,0,0,0,0,0,0
0.45845420000000003,-0.7734361,0.6345550999999999,-0.7524613,0.42387120000000006,0.2334806,0.5764474,0.1584959,0.4332387,-0.8483738999999999,0.6019474,-0.821106,0.4838459,0.003364883,0.5003152,-0.1397265,0.466521,0.6856855,0.4618244000000001,-0.01019387,0.5267255999999999,-0.003658508,0.4984773,0.02840573,0.4068511,-0.427958,0.5708416999999999,-0.45548109999999997,0.5366302,0.5566028000000001,0.4226513,0.4446786,0.5522696,0.40087990000000007,0.5291444000000001,0.1124295,0.4923995,0.05641496,0.5138154,-0.0700983,0,0,0,0,0,0,0,0
0.3574148,-0.7579851,0.6421114,-0.7264408,0.4057907,0.23452729999999997,0.5412526999999999,0.1588175,0.2654032,-0.8099383000000001,0.5982693,-0.8180425,0.4100416,-0.05008758,0.45127510000000004,-0.12928219999999999,0.4463775,0.6864607,0.4500505,-0.01326998,0.524546,-0.004101912,0.49165909999999996,0.02879266,0.3789788,-0.4140247,0.5850455,-0.37625390000000003,0.5185488,0.5577905,0.40457,0.44586629999999994,0.5364641,0.40336740000000004,0.5208093,0.1136879,0.4185925999999999,0.0029457059999999998,0.48540600000000006,-0.06650159,0,0,0,0,0,0,0,0
0.25296599999999997,-0.7582616,0.6534996999999999,-0.7316425,0.38118520000000006,0.22745810000000002,0.5181863,0.153229,0.16662729999999998,-0.8008994,0.6226245,-0.8193324000000001,0.39640590000000003,-0.05669544,0.39443449999999997,-0.1238297,0.4239981,0.6814996999999999,0.438666,-0.01643081,0.5121263,-0.002530446,0.47752290000000003,0.02984769,0.342125,-0.4170061,0.5807432,-0.3832845,0.49394259999999995,0.5508566,0.3799637,0.43893240000000006,0.5139943,0.39902350000000003,0.5045887,0.1143231,0.4049534,-0.003683686,0.44194300000000003,-0.07361713,0,0,0,0,0,0,0,0
0.1955137,-0.7141038000000001,0.6650782,-0.722165,0.36313059999999997,0.2207201,0.4886143,0.14746610000000002,0.11308430000000001,-0.7823104999999999,0.6344647,-0.8191715999999999,0.3763466,-0.06409886,0.37399240000000006,-0.11857160000000001,0.4061931,0.6734964,0.41438389999999997,-0.02437819,0.4919477,-0.006375611999999999,0.4540194,0.02172404,0.32798979999999994,-0.3816966,0.57609,-0.3766892,0.47588739999999996,0.5442401,0.3619084,0.43231590000000003,0.4939826,0.3935528,0.48207269999999997,0.1058972,0.38489270000000003,-0.01109631,0.42962390000000006,-0.06204203,0,0,0,0,0,0,0,0
0.170229,-0.702023,0.6753336999999999,-0.706242,0.3496916,0.21871379999999999,0.4669856,0.14304879999999998,0.08446074,-0.7642821999999999,0.6468732,-0.8036953,0.4360053,-0.0009986162,0.33015690000000003,-0.1290471,0.3884906,0.6684356,0.4070849,-0.02931774,0.4822119000000001,-0.01257279,0.4454018,0.01497624,0.3205298,-0.3767831,0.5621099,-0.36795120000000003,0.46244840000000004,0.5422186,0.3484696,0.4302944,0.47828409999999993,0.3884783,0.4731549,0.1004563,0.4445469,0.05197631,0.3630494,-0.06284502,0,0,0,0,0,0,0,0
0.15033010000000002,-0.7176316999999999,0.7060933,-0.7302063,0.3810071,0.2031586,0.4534014,0.1285241,0.06512188,-0.7751471,0.7000508000000001,-0.8097286,0.49011170000000004,-0.07001807,0.32087459999999995,-0.1307472,0.375835,0.6615686,0.37628049999999996,-0.04404585,0.45249290000000003,-0.02387505,0.4163809,2.53825e-05,0.291522,-0.38845029999999997,0.5623682,-0.40188779999999996,0.44735959999999997,0.5341347,0.33338070000000003,0.42221049999999993,0.46133290000000005,0.3753425,0.44652659999999994,0.08633286,0.49864790000000003,-0.01707627,0.3502131,-0.07042755,0,0,0,0,0,0,0,0
